71.000,46.000,1.000,5.000,52.000,59.000,3.000
79.000,36.000,48.000,5.000,46.000,82.000,7.000
46.000,59.000,48.000,5.000,36.000,76.000,23.000
23.000,58.000,48.000,5.000,37.000,53.000,59.000
38.000,26.000,48.000,5.000,54.000,16.000,28.000
46.000,61.000,48.000,5.000,48.000,86.000,87.000
63.000,51.000,48.000,5.000,64.000,72.000,76.000
74.000,44.000,48.000,5.000,55.000,88.000,89.000
43.000,39.000,48.000,5.000,47.000,31.000,41.000
36.000,41.000,48.000,5.000,48.000,47.000,54.000
75.000,55.000,1.000,1.000,4.000,47.000,3.000
2.000,44.000,48.000,5.000,46.000,51.000,57.000
4.000,45.000,48.000,5.000,38.000,22.000,0.000
3.000,45.000,48.000,5.000,36.000,21.000,32.000
34.000,55.000,48.000,5.000,58.000,31.000,41.000
61.000,6.000,48.000,5.000,44.000,39.000,38.000
39.000,31.000,48.000,5.000,38.000,34.000,43.000
0.000,51.000,48.000,5.000,35.000,67.000,44.000
31.000,23.000,48.000,5.000,73.000,5.000,14.000
34.000,46.000,48.000,5.000,52.000,35.000,44.000
48.000,41.000,48.000,5.000,51.000,9.000,88.000
64.000,81.000,48.000,5.000,37.000,39.000,44.000
48.000,49.000,48.000,5.000,52.000,77.000,71.000
57.000,38.000,48.000,5.000,6.000,49.000,33.000
34.000,45.000,48.000,5.000,38.000,24.000,35.000
69.000,43.000,48.000,5.000,59.000,74.000,77.000
71.000,71.000,48.000,5.000,68.000,43.000,36.000
56.000,51.000,48.000,5.000,34.000,37.000,46.000
24.000,35.000,48.000,5.000,31.000,19.000,31.000
63.000,49.000,48.000,5.000,54.000,76.000,79.000
52.000,54.000,48.000,5.000,62.000,76.000,79.000
5.000,57.000,48.000,5.000,71.000,61.000,66.000
17.000,39.000,48.000,5.000,53.000,3.000,39.000
69.000,67.000,48.000,5.000,3.000,39.000,24.000
65.000,55.000,48.000,5.000,34.000,37.000,28.000
7.000,64.000,48.000,5.000,47.000,51.000,47.000
67.000,88.000,48.000,5.000,73.000,5.000,25.000
36.000,39.000,48.000,5.000,48.000,22.000,23.000
74.000,82.000,48.000,5.000,49.000,49.000,41.000
29.000,39.000,48.000,5.000,52.000,4.000,48.000
41.000,48.000,48.000,5.000,51.000,44.000,51.000
3.000,16.000,48.000,5.000,56.000,11.000,23.000
4.000,29.000,48.000,5.000,42.000,35.000,44.000
43.000,59.000,48.000,5.000,52.000,49.000,56.000
33.000,47.000,48.000,5.000,53.000,18.000,29.000
6.000,46.000,48.000,5.000,45.000,81.000,83.000
62.000,42.000,48.000,5.000,58.000,79.000,81.000
32.000,42.000,48.000,5.000,35.000,28.000,38.000
51.000,4.000,48.000,5.000,57.000,62.000,67.000
24.000,41.000,48.000,5.000,49.000,23.000,34.000
7.000,53.000,48.000,5.000,7.000,86.000,87.000
44.000,27.000,48.000,5.000,55.000,52.000,58.000
71.000,52.000,48.000,5.000,64.000,1.000,99.000
42.000,24.000,48.000,5.000,57.000,27.000,37.000
61.000,36.000,48.000,5.000,49.000,35.000,44.000
4.000,42.000,48.000,5.000,37.000,27.000,27.000
25.000,4.000,48.000,5.000,46.000,44.000,52.000
7.000,71.000,48.000,5.000,42.000,84.000,85.000
67.000,39.000,48.000,5.000,36.000,38.000,46.000
41.000,43.000,48.000,5.000,5.000,24.000,25.000
47.000,55.000,48.000,5.000,58.000,71.000,75.000
71.000,4.000,48.000,5.000,71.000,7.000,74.000
38.000,46.000,48.000,5.000,48.000,22.000,29.000
44.000,34.000,48.000,5.000,3.000,33.000,43.000
64.000,76.000,48.000,5.000,45.000,35.000,38.000
42.000,35.000,48.000,5.000,58.000,15.000,27.000
61.000,47.000,48.000,5.000,0.000,8.000,32.000
3.000,44.000,48.000,5.000,49.000,22.000,33.000
41.000,51.000,48.000,5.000,53.000,75.000,78.000
64.000,58.000,48.000,5.000,48.000,78.000,73.000
51.000,46.000,48.000,5.000,58.000,31.000,41.000
68.000,49.000,1.000,5.000,62.000,55.000,28.000
23.000,4.000,48.000,5.000,39.000,28.000,38.000
44.000,42.000,48.000,5.000,42.000,25.000,2.000
42.000,38.000,48.000,5.000,54.000,34.000,43.000
66.000,74.000,48.000,5.000,31.000,38.000,43.000
68.000,76.000,48.000,5.000,84.000,45.000,27.000
78.000,33.000,48.000,5.000,57.000,77.000,79.000
54.000,57.000,48.000,5.000,56.000,81.000,83.000
79.000,41.000,48.000,5.000,66.000,81.000,83.000
67.000,37.000,48.000,5.000,54.000,64.000,68.000
66.000,86.000,48.000,5.000,34.000,41.000,36.000
43.000,32.000,48.000,5.000,33.000,45.000,52.000
57.000,59.000,48.000,5.000,39.000,47.000,33.000
69.000,65.000,48.000,5.000,63.000,48.000,41.000
27.000,3.000,48.000,5.000,71.000,28.000,39.000
61.000,66.000,48.000,5.000,46.000,87.000,88.000
83.000,48.000,48.000,5.000,65.000,76.000,79.000
7.000,4.000,48.000,5.000,54.000,35.000,44.000
73.000,36.000,48.000,5.000,53.000,91.000,92.000
25.000,37.000,48.000,5.000,41.000,33.000,42.000
64.000,78.000,48.000,5.000,5.000,36.000,38.000
61.000,45.000,48.000,5.000,48.000,35.000,41.000
34.000,28.000,48.000,5.000,41.000,35.000,44.000
64.000,84.000,48.000,5.000,37.000,45.000,4.000
67.000,7.000,48.000,5.000,46.000,45.000,33.000
64.000,72.000,48.000,5.000,49.000,42.000,19.000
7.000,4.000,48.000,5.000,56.000,86.000,83.000
81.000,53.000,48.000,5.000,57.000,87.000,88.000
41.000,57.000,48.000,5.000,39.000,21.000,32.000
37.000,52.000,48.000,5.000,42.000,42.000,36.000
12.000,67.000,48.000,5.000,74.000,58.000,63.000
58.000,55.000,48.000,5.000,57.000,7.000,74.000
44.000,35.000,48.000,5.000,55.000,55.000,61.000
33.000,45.000,48.000,5.000,45.000,88.000,89.000
47.000,29.000,48.000,5.000,51.000,33.000,43.000
33.000,56.000,48.000,5.000,33.000,78.000,8.000
44.000,35.000,48.000,5.000,44.000,52.000,59.000
17.000,52.000,48.000,5.000,49.000,37.000,46.000
5.000,66.000,48.000,5.000,31.000,92.000,92.000
63.000,69.000,48.000,5.000,65.000,41.000,28.000
64.000,66.000,48.000,5.000,41.000,39.000,2.000
31.000,44.000,48.000,5.000,5.000,79.000,82.000
7.000,61.000,48.000,5.000,56.000,52.000,43.000
74.000,78.000,48.000,5.000,75.000,54.000,15.000
25.000,48.000,48.000,5.000,44.000,17.000,29.000
36.000,42.000,48.000,5.000,53.000,32.000,41.000
16.000,51.000,48.000,5.000,33.000,39.000,48.000
47.000,59.000,48.000,5.000,52.000,76.000,79.000
56.000,4.000,48.000,5.000,49.000,37.000,46.000
31.000,5.000,48.000,5.000,57.000,84.000,85.000
48.000,42.000,48.000,5.000,45.000,25.000,35.000
52.000,57.000,48.000,5.000,42.000,47.000,54.000
61.000,52.000,48.000,5.000,54.000,67.000,52.000
44.000,49.000,48.000,5.000,39.000,38.000,4.000
34.000,35.000,48.000,5.000,51.000,49.000,56.000
34.000,33.000,48.000,5.000,38.000,35.000,44.000
35.000,37.000,48.000,5.000,3.000,34.000,43.000
24.000,43.000,48.000,5.000,37.000,28.000,38.000
49.000,42.000,48.000,5.000,53.000,79.000,81.000
29.000,52.000,48.000,5.000,42.000,29.000,39.000
39.000,32.000,48.000,5.000,46.000,24.000,35.000
68.000,51.000,48.000,5.000,71.000,75.000,78.000
38.000,4.000,48.000,5.000,63.000,25.000,35.000
29.000,3.000,48.000,5.000,45.000,3.000,17.000
24.000,43.000,48.000,5.000,54.000,52.000,59.000
54.000,47.000,48.000,5.000,28.000,33.000,42.000
29.000,47.000,48.000,5.000,71.000,65.000,69.000
17.000,38.000,48.000,5.000,45.000,42.000,5.000
44.000,56.000,48.000,5.000,5.000,46.000,54.000
4.000,46.000,48.000,5.000,52.000,49.000,56.000
45.000,4.000,48.000,5.000,61.000,74.000,77.000
3.000,51.000,48.000,5.000,42.000,61.000,34.000
34.000,49.000,48.000,5.000,58.000,85.000,8.000
77.000,55.000,48.000,5.000,51.000,78.000,74.000
57.000,54.000,48.000,5.000,37.000,28.000,33.000
74.000,49.000,48.000,5.000,42.000,54.000,36.000
84.000,44.000,48.000,5.000,48.000,71.000,74.000
76.000,71.000,48.000,5.000,5.000,71.000,75.000
66.000,71.000,48.000,5.000,41.000,5.000,35.000
74.000,47.000,48.000,5.000,5.000,57.000,42.000
36.000,54.000,48.000,5.000,41.000,38.000,46.000
79.000,54.000,48.000,5.000,5.000,66.000,68.000
34.000,42.000,48.000,5.000,41.000,34.000,43.000
73.000,78.000,48.000,5.000,58.000,51.000,31.000
2.000,46.000,48.000,5.000,57.000,78.000,81.000
77.000,57.000,48.000,5.000,88.000,53.000,2.000
23.000,48.000,48.000,5.000,59.000,88.000,89.000
25.000,37.000,48.000,5.000,43.000,26.000,36.000
65.000,47.000,48.000,5.000,59.000,3.000,4.000
5.000,49.000,48.000,5.000,49.000,46.000,53.000
63.000,86.000,48.000,5.000,39.000,47.000,34.000
23.000,34.000,48.000,5.000,43.000,26.000,37.000
81.000,44.000,48.000,5.000,42.000,67.000,68.000
22.000,34.000,48.000,5.000,42.000,29.000,39.000
63.000,5.000,48.000,5.000,59.000,85.000,86.000
23.000,33.000,48.000,5.000,43.000,33.000,43.000
5.000,51.000,48.000,5.000,27.000,23.000,34.000
53.000,38.000,48.000,5.000,44.000,26.000,36.000
34.000,67.000,48.000,5.000,52.000,76.000,79.000
59.000,29.000,48.000,5.000,64.000,75.000,77.000
6.000,61.000,48.000,5.000,49.000,92.000,37.000
58.000,34.000,48.000,5.000,56.000,87.000,81.000
26.000,4.000,48.000,5.000,36.000,26.000,37.000
3.000,37.000,48.000,5.000,59.000,41.000,49.000
67.000,81.000,48.000,5.000,25.000,42.000,25.000
55.000,47.000,48.000,5.000,57.000,78.000,8.000
24.000,57.000,48.000,5.000,63.000,34.000,43.000
68.000,78.000,48.000,5.000,43.000,44.000,42.000
63.000,8.000,48.000,5.000,46.000,31.000,29.000
4.000,35.000,48.000,5.000,45.000,33.000,42.000
0.000,38.000,48.000,5.000,42.000,48.000,55.000
35.000,48.000,48.000,5.000,56.000,4.000,48.000
86.000,39.000,48.000,5.000,59.000,89.000,9.000
38.000,3.000,48.000,5.000,43.000,29.000,39.000
75.000,84.000,48.000,5.000,35.000,52.000,33.000
84.000,49.000,48.000,5.000,55.000,78.000,74.000
28.000,33.000,48.000,5.000,45.000,22.000,33.000
34.000,51.000,48.000,5.000,44.000,37.000,46.000
83.000,37.000,48.000,5.000,61.000,71.000,74.000
78.000,44.000,48.000,5.000,45.000,73.000,68.000
32.000,39.000,48.000,5.000,53.000,28.000,38.000
89.000,55.000,48.000,5.000,51.000,72.000,76.000
51.000,37.000,48.000,5.000,35.000,36.000,45.000
74.000,7.000,48.000,5.000,66.000,65.000,69.000
54.000,49.000,48.000,5.000,4.000,87.000,88.000
22.000,43.000,48.000,5.000,48.000,16.000,28.000
42.000,4.000,48.000,5.000,56.000,18.000,3.000
56.000,68.000,48.000,5.000,77.000,36.000,45.000
1.000,49.000,48.000,5.000,41.000,67.000,21.000
66.000,48.000,48.000,5.000,54.000,7.000,74.000
77.000,57.000,1.000,5.000,37.000,54.000,1.000
4.000,5.000,48.000,5.000,65.000,82.000,84.000
36.000,47.000,48.000,5.000,51.000,69.000,72.000
47.000,47.000,48.000,5.000,22.000,16.000,26.000
72.000,42.000,48.000,5.000,65.000,77.000,79.000
22.000,36.000,48.000,5.000,35.000,39.000,47.000
52.000,39.000,48.000,5.000,65.000,71.000,73.000
12.000,43.000,48.000,5.000,63.000,7.000,74.000
73.000,84.000,48.000,5.000,86.000,58.000,29.000
59.000,61.000,48.000,5.000,42.000,42.000,37.000
76.000,73.000,48.000,5.000,44.000,39.000,39.000
87.000,49.000,48.000,5.000,61.000,76.000,79.000
66.000,53.000,48.000,5.000,59.000,66.000,66.000
76.000,41.000,48.000,5.000,5.000,59.000,62.000
3.000,37.000,48.000,5.000,43.000,18.000,3.000
48.000,45.000,48.000,5.000,6.000,78.000,8.000
4.000,46.000,48.000,5.000,42.000,35.000,44.000
4.000,31.000,48.000,5.000,41.000,29.000,39.000
29.000,47.000,48.000,5.000,41.000,23.000,34.000
64.000,57.000,48.000,5.000,7.000,33.000,26.000
38.000,44.000,48.000,5.000,43.000,2.000,31.000
36.000,45.000,48.000,5.000,38.000,79.000,17.000
64.000,46.000,48.000,5.000,48.000,73.000,76.000
4.000,41.000,48.000,5.000,55.000,22.000,33.000
44.000,28.000,48.000,5.000,43.000,27.000,37.000
25.000,4.000,48.000,5.000,47.000,33.000,42.000
71.000,86.000,48.000,5.000,4.000,54.000,32.000
74.000,9.000,48.000,5.000,57.000,53.000,29.000
21.000,51.000,48.000,5.000,5.000,32.000,41.000
23.000,32.000,48.000,5.000,55.000,25.000,35.000
16.000,43.000,48.000,5.000,54.000,27.000,37.000
51.000,54.000,48.000,5.000,41.000,34.000,43.000
63.000,54.000,48.000,5.000,65.000,79.000,81.000
26.000,26.000,48.000,5.000,34.000,25.000,35.000
59.000,49.000,48.000,5.000,52.000,45.000,36.000
4.000,5.000,48.000,5.000,45.000,39.000,47.000
72.000,86.000,48.000,5.000,17.000,55.000,21.000
66.000,49.000,1.000,5.000,54.000,56.000,36.000
63.000,65.000,48.000,5.000,66.000,67.000,71.000
69.000,8.000,48.000,5.000,46.000,57.000,26.000
69.000,66.000,48.000,5.000,41.000,5.000,25.000
42.000,3.000,48.000,5.000,48.000,26.000,36.000
7.000,46.000,48.000,5.000,56.000,78.000,73.000
29.000,41.000,48.000,5.000,48.000,38.000,46.000
63.000,71.000,48.000,5.000,6.000,4.000,39.000
69.000,59.000,48.000,5.000,46.000,44.000,52.000
28.000,38.000,48.000,5.000,5.000,33.000,42.000
64.000,45.000,48.000,5.000,67.000,61.000,66.000
78.000,68.000,48.000,5.000,83.000,4.000,29.000
6.000,76.000,1.000,5.000,77.000,59.000,52.000
61.000,75.000,48.000,5.000,51.000,33.000,33.000
75.000,76.000,48.000,5.000,83.000,57.000,3.000
65.000,57.000,48.000,5.000,47.000,47.000,51.000
35.000,51.000,48.000,5.000,61.000,71.000,74.000
39.000,41.000,48.000,5.000,52.000,72.000,75.000
29.000,37.000,48.000,5.000,48.000,44.000,52.000
27.000,42.000,48.000,5.000,37.000,38.000,43.000
62.000,83.000,48.000,5.000,46.000,36.000,4.000
29.000,28.000,48.000,5.000,44.000,23.000,34.000
86.000,55.000,48.000,5.000,63.000,81.000,83.000
67.000,84.000,48.000,5.000,74.000,54.000,37.000
26.000,5.000,48.000,5.000,44.000,32.000,41.000
44.000,52.000,48.000,5.000,43.000,47.000,54.000
33.000,37.000,48.000,5.000,46.000,65.000,69.000
62.000,78.000,48.000,5.000,47.000,49.000,54.000
75.000,37.000,48.000,5.000,64.000,7.000,74.000
84.000,54.000,48.000,5.000,75.000,92.000,7.000
52.000,81.000,48.000,5.000,72.000,38.000,38.000
49.000,61.000,1.000,5.000,56.000,71.000,74.000
67.000,55.000,1.000,5.000,66.000,58.000,16.000
33.000,45.000,48.000,5.000,52.000,32.000,41.000
25.000,51.000,48.000,5.000,37.000,42.000,5.000
72.000,46.000,48.000,5.000,51.000,66.000,7.000
44.000,51.000,48.000,5.000,47.000,26.000,36.000
68.000,63.000,48.000,5.000,73.000,4.000,3.000
74.000,56.000,48.000,5.000,47.000,68.000,3.000
63.000,75.000,48.000,5.000,64.000,73.000,66.000
7.000,39.000,1.000,5.000,51.000,82.000,84.000
65.000,51.000,48.000,5.000,66.000,54.000,33.000
